work_year,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,name_c,region_c,name_e,region_e,salary_in_usd_160hs,sub-region_c_Australia and New Zealand,sub-region_c_Eastern Asia,sub-region_c_Eastern Europe,sub-region_c_Latin America and the Caribbean,sub-region_c_Northern Africa,sub-region_c_Northern America,sub-region_c_Northern Europe,sub-region_c_Polynesia,sub-region_c_South-eastern Asia,sub-region_c_Southern Asia,sub-region_c_Southern Europe,sub-region_c_Sub-Saharan Africa,sub-region_c_Western Asia,sub-region_c_Western Europe,sub-region_e_Australia and New Zealand,sub-region_e_Central Asia,sub-region_e_Eastern Asia,sub-region_e_Eastern Europe,sub-region_e_Latin America and the Caribbean,sub-region_e_Northern Africa,sub-region_e_Northern America,sub-region_e_Northern Europe,sub-region_e_Polynesia,sub-region_e_South-eastern Asia,sub-region_e_Southern Asia,sub-region_e_Southern Europe,sub-region_e_Sub-Saharan Africa,sub-region_e_Western Asia,sub-region_e_Western Europe,general_job_title_Analista de Datos y Business Intelligence,general_job_title_Científico de Datos y Machine Learning,general_job_title_Científico e Investigación,general_job_title_Gestión y Liderazgo,general_job_title_Ingeniería de Datos y Big Data,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE
2022,FT,Analytics Engineer,231250,USD,231250,US,100,US,M,United States of America,Americas,United States of America,Americas,231250,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Analytics Engineer,138750,USD,138750,US,100,US,M,United States of America,Americas,United States of America,Americas,138750,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Analytics Engineer,231250,USD,231250,US,100,US,M,United States of America,Americas,United States of America,Americas,231250,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Analytics Engineer,138750,USD,138750,US,100,US,M,United States of America,Americas,United States of America,Americas,138750,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Engineer,193750,USD,193750,US,100,US,M,United States of America,Americas,United States of America,Americas,193750,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,116250,USD,116250,US,100,US,M,United States of America,Americas,United States of America,Americas,116250,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Scientist,208000,USD,208000,US,100,US,M,United States of America,Americas,United States of America,Americas,208000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,127000,USD,127000,US,100,US,M,United States of America,Americas,United States of America,Americas,127000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Research Scientist,300000,USD,300000,US,100,US,M,United States of America,Americas,United States of America,Americas,300000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2022,FT,Research Scientist,196000,USD,196000,US,100,US,M,United States of America,Americas,United States of America,Americas,196000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2022,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,United States of America,Americas,United States of America,Americas,204500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,United States of America,Americas,United States of America,Americas,142200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Engineer,185900,USD,185900,US,0,US,M,United States of America,Americas,United States of America,Americas,185900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,129300,USD,129300,US,0,US,M,United States of America,Americas,United States of America,Americas,129300,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,United States of America,Americas,United States of America,Americas,204500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,United States of America,Americas,United States of America,Americas,142200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,205000,USD,205000,US,100,US,M,United States of America,Americas,United States of America,Americas,205000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,185000,USD,185000,US,100,US,M,United States of America,Americas,United States of America,Americas,185000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,185900,USD,185900,US,0,US,M,United States of America,Americas,United States of America,Americas,185900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,129300,USD,129300,US,0,US,M,United States of America,Americas,United States of America,Americas,129300,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,United States of America,Americas,United States of America,Americas,247500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,United States of America,Americas,United States of America,Americas,172200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Engineer,160000,USD,160000,US,0,US,M,United States of America,Americas,United States of America,Americas,160000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2022,FT,Data Engineer,135000,USD,135000,US,0,US,M,United States of America,Americas,United States of America,Americas,135000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2022,FT,Data Analyst,150000,USD,150000,US,0,US,M,United States of America,Americas,United States of America,Americas,150000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022,FT,Data Analyst,100000,USD,100000,US,0,US,M,United States of America,Americas,United States of America,Americas,100000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022,FT,Data Analyst,110000,USD,110000,US,0,US,M,United States of America,Americas,United States of America,Americas,110000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Analyst,95000,USD,95000,US,0,US,M,United States of America,Americas,United States of America,Americas,95000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Scientist,185900,USD,185900,US,0,US,M,United States of America,Americas,United States of America,Americas,185900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,129300,USD,129300,US,0,US,M,United States of America,Americas,United States of America,Americas,129300,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Applied Scientist,205000,USD,205000,US,100,US,M,United States of America,Americas,United States of America,Americas,205000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2022,FT,Applied Scientist,184000,USD,184000,US,100,US,M,United States of America,Americas,United States of America,Americas,184000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2022,FT,Data Science Tech Lead,375000,USD,375000,US,50,US,L,United States of America,Americas,United States of America,Americas,375000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2022,FT,Data Engineer,191200,USD,191200,US,0,US,M,United States of America,Americas,United States of America,Americas,191200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,130000,USD,130000,US,0,US,M,United States of America,Americas,United States of America,Americas,130000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Scientist,225000,USD,225000,US,0,US,M,United States of America,Americas,United States of America,Americas,225000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,156400,USD,156400,US,0,US,M,United States of America,Americas,United States of America,Americas,156400,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Analyst,169000,USD,169000,US,0,US,M,United States of America,Americas,United States of America,Americas,169000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Analyst,110600,USD,110600,US,0,US,M,United States of America,Americas,United States of America,Americas,110600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,United States of America,Americas,United States of America,Americas,204500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,United States of America,Americas,United States of America,Americas,142200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,185900,USD,185900,US,0,US,M,United States of America,Americas,United States of America,Americas,185900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,129300,USD,129300,US,0,US,M,United States of America,Americas,United States of America,Americas,129300,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,140700,USD,140700,US,0,US,M,United States of America,Americas,United States of America,Americas,140700,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,93800,USD,93800,US,0,US,M,United States of America,Americas,United States of America,Americas,93800,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,350000,USD,350000,US,100,US,M,United States of America,Americas,United States of America,Americas,350000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,135000,USD,135000,US,100,US,M,United States of America,Americas,United States of America,Americas,135000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Analyst,115934,USD,115934,US,100,US,M,United States of America,Americas,United States of America,Americas,115934,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Analyst,81666,USD,81666,US,100,US,M,United States of America,Americas,United States of America,Americas,81666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Machine Learning Engineer,201000,USD,201000,US,0,US,M,United States of America,Americas,United States of America,Americas,201000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M,United States of America,Americas,United States of America,Americas,119000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Engineer,175000,USD,175000,US,100,US,M,United States of America,Americas,United States of America,Americas,175000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,150000,USD,150000,US,100,US,M,United States of America,Americas,United States of America,Americas,150000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Analyst,154560,USD,154560,US,0,US,M,United States of America,Americas,United States of America,Americas,154560,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Analyst,123648,USD,123648,US,0,US,M,United States of America,Americas,United States of America,Americas,123648,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Analyst,130000,USD,130000,US,0,US,M,United States of America,Americas,United States of America,Americas,130000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Analyst,100000,USD,100000,US,0,US,M,United States of America,Americas,United States of America,Americas,100000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Engineer,170000,USD,170000,US,0,US,M,United States of America,Americas,United States of America,Americas,170000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2022,FT,Data Engineer,145000,USD,145000,US,0,US,M,United States of America,Americas,United States of America,Americas,145000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2022,FT,Data Engineer,135000,USD,135000,US,100,US,M,United States of America,Americas,United States of America,Americas,135000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,100000,USD,100000,US,100,US,M,United States of America,Americas,United States of America,Americas,100000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Scientist,247500,USD,247500,US,0,US,M,United States of America,Americas,United States of America,Americas,247500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,172200,USD,172200,US,0,US,M,United States of America,Americas,United States of America,Americas,172200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,177500,USD,177500,US,100,US,M,United States of America,Americas,United States of America,Americas,177500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,134000,USD,134000,US,100,US,M,United States of America,Americas,United States of America,Americas,134000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,185900,USD,185900,US,0,US,M,United States of America,Americas,United States of America,Americas,185900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,129300,USD,129300,US,0,US,M,United States of America,Americas,United States of America,Americas,129300,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Architect,192564,USD,192564,US,100,US,M,United States of America,Americas,United States of America,Americas,192564,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Architect,144854,USD,144854,US,100,US,M,United States of America,Americas,United States of America,Americas,144854,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Analyst,130000,USD,130000,US,0,US,M,United States of America,Americas,United States of America,Americas,130000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Analyst,105000,USD,105000,US,0,US,M,United States of America,Americas,United States of America,Americas,105000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Engineer,179305,USD,179305,US,100,US,M,United States of America,Americas,United States of America,Americas,179305,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,142127,USD,142127,US,100,US,M,United States of America,Americas,United States of America,Americas,142127,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,315000,USD,315000,US,100,US,M,United States of America,Americas,United States of America,Americas,315000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,225000,USD,225000,US,100,US,M,United States of America,Americas,United States of America,Americas,225000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Scientist,243900,USD,243900,US,100,US,M,United States of America,Americas,United States of America,Americas,243900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Scientist,156600,USD,156600,US,100,US,M,United States of America,Americas,United States of America,Americas,156600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022,FT,Data Analyst,206000,USD,206000,US,0,US,M,United States of America,Americas,United States of America,Americas,206000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022,FT,Data Analyst,160000,USD,160000,US,0,US,M,United States of America,Americas,United States of America,Americas,160000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022,FT,Data Analyst,109000,USD,109000,US,0,US,M,United States of America,Americas,United States of America,Americas,109000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022,FT,Data Analyst,79000,USD,79000,US,0,US,M,United States of America,Americas,United States of America,Americas,79000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022,FT,Data Analyst,160000,USD,160000,US,0,US,M,United States of America,Americas,United States of America,Americas,160000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022,FT,Data Analyst,109000,USD,109000,US,0,US,M,United States of America,Americas,United States of America,Americas,109000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022,FT,Data Engineer,182500,USD,182500,US,100,US,M,United States of America,Americas,United States of America,Americas,182500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,128500,USD,128500,US,100,US,M,United States of America,Americas,United States of America,Americas,128500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,160000,USD,160000,US,100,US,M,United States of America,Americas,United States of America,Americas,160000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2022,FT,Data Engineer,90000,USD,90000,US,100,US,M,United States of America,Americas,United States of America,Americas,90000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2022,FT,Data Manager,77300,USD,77300,US,100,US,M,United States of America,Americas,United States of America,Americas,77300,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2022,FT,Data Manager,45600,USD,45600,US,100,US,M,United States of America,Americas,United States of America,Americas,45600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2022,FT,Data Analyst,127000,USD,127000,US,100,US,M,United States of America,Americas,United States of America,Americas,127000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Analyst,110000,USD,110000,US,100,US,M,United States of America,Americas,United States of America,Americas,110000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022,FT,Data Architect,210000,USD,210000,US,100,US,M,United States of America,Americas,United States of America,Americas,210000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Architect,136000,USD,136000,US,100,US,M,United States of America,Americas,United States of America,Americas,136000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,170000,USD,170000,US,100,US,M,United States of America,Americas,United States of America,Americas,170000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,140000,USD,140000,US,100,US,M,United States of America,Americas,United States of America,Americas,140000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,247500,USD,247500,US,0,US,M,United States of America,Americas,United States of America,Americas,247500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,172200,USD,172200,US,0,US,M,United States of America,Americas,United States of America,Americas,172200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,225000,USD,225000,US,0,US,M,United States of America,Americas,United States of America,Americas,225000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Data Engineer,184100,USD,184100,US,0,US,M,United States of America,Americas,United States of America,Americas,184100,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,United States of America,Americas,United States of America,Americas,130000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,United States of America,Americas,United States of America,Americas,90000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022,FT,Data Scientist,120000,USD,120000,US,100,US,M,United States of America,Americas,United States of America,Americas,120000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022,FT,Data Scientist,100000,USD,100000,US,100,US,M,United States of America,Americas,United States of America,Americas,100000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022,FT,Data Scientist,85000,USD,85000,US,100,US,M,United States of America,Americas,United States of America,Americas,85000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
